sample interval	and GSR
           1662	 11.848
           1663	 11.848
           1664	 11.848
           1665	 11.848
           1666	 11.848
           1667	 11.848
           1668	 11.863
           1669	 11.863
           1670	 11.863
           1671	 11.863
           1672	 11.863
           1673	 11.863
           1674	 11.863
           1675	 11.863
           1676	 11.863
           1677	 11.863
           1678	 11.863
           1679	 11.870
           1680	 11.870
           1681	 11.870
           1682	 11.870
           1683	 11.870
           1684	 11.870
           1685	 11.870
           1686	 11.870
           1687	 11.870
           1688	 11.870
           1689	 11.870
           1690	 11.870
           1691	 11.865
           1692	 11.865
           1693	 11.865
           1694	 11.865
           1695	 11.865
           1696	 11.865
           1697	 11.865
           1698	 11.865
           1699	 11.865
           1700	 11.865
           1701	 11.865
           1702	 11.860
           1703	 11.860
           1704	 11.860
           1705	 11.860
           1706	 11.860
           1707	 11.860
           1708	 11.860
           1709	 11.860
           1710	 11.860
           1711	 11.860
           1712	 11.860
           1713	 11.860
           1714	 11.855
           1715	 11.855
           1716	 11.855
           1717	 11.855
           1718	 11.855
           1719	 11.855
           1720	 11.855
           1721	 11.855
           1722	 11.855
           1723	 11.855
           1724	 11.855
           1725	 11.845
           1726	 11.845
           1727	 11.845
           1728	 11.845
           1729	 11.845
           1730	 11.845
           1731	 11.845
           1732	 11.845
           1733	 11.845
           1734	 11.845
           1735	 11.845
           1736	 11.845
           1737	 11.840
           1738	 11.840
           1739	 11.840
           1740	 11.840
           1741	 11.840
           1742	 11.840
           1743	 11.840
           1744	 11.840
           1745	 11.840
           1746	 11.840
           1747	 11.840
           1748	 11.840
           1749	 11.840
           1750	 11.840
           1751	 11.840
           1752	 11.840
           1753	 11.840
           1754	 11.840
           1755	 11.840
           1756	 11.840
           1757	 11.840
           1758	 11.840
           1759	 11.840
           1760	 11.835
           1761	 11.835
           1762	 11.835
           1763	 11.835
           1764	 11.835
           1765	 11.835
           1766	 11.835
           1767	 11.835
           1768	 11.835
           1769	 11.835
           1770	 11.835
           1771	 11.833
           1772	 11.833
           1773	 11.833
           1774	 11.833
           1775	 11.833
           1776	 11.833
           1777	 11.833
           1778	 11.833
           1779	 11.833
           1780	 11.833
           1781	 11.833
           1782	 11.833
           1783	 11.828
           1784	 11.828
           1785	 11.828
           1786	 11.828
           1787	 11.828
           1788	 11.828
           1789	 11.828
           1790	 11.828
           1791	 11.828
           1792	 11.828
           1793	 11.828
           1794	 11.823
           1795	 11.823
           1796	 11.823
           1797	 11.823
           1798	 11.823
           1799	 11.823
           1800	 11.823
           1801	 11.823
           1802	 11.823
           1803	 11.823
           1804	 11.823
           1805	 11.823
           1806	 11.818
           1807	 11.818
           1808	 11.818
           1809	 11.818
           1810	 11.818
           1811	 11.818
           1812	 11.818
           1813	 11.818
           1814	 11.818
           1815	 11.818
           1816	 11.818
           1817	 11.816
           1818	 11.816
           1819	 11.816
           1820	 11.816
           1821	 11.816
           1822	 11.816
           1823	 11.816
           1824	 11.816
           1825	 11.816
           1826	 11.816
           1827	 11.816
           1828	 11.816
           1829	 11.811
           1830	 11.811
           1831	 11.811
           1832	 11.811
           1833	 11.811
           1834	 11.811
           1835	 11.811
           1836	 11.811
           1837	 11.811
           1838	 11.811
           1839	 11.811
           1840	 11.811
           1841	 11.811
           1842	 11.811
           1843	 11.811
           1844	 11.811
           1845	 11.811
           1846	 11.811
           1847	 11.811
           1848	 11.811
           1849	 11.811
           1850	 11.811
           1851	 11.811
           1852	 11.811
           1853	 11.811
           1854	 11.811
           1855	 11.811
           1856	 11.811
           1857	 11.811
           1858	 11.811
           1859	 11.811
           1860	 11.811
           1861	 11.811
           1862	 11.811
           1863	 11.806
           1864	 11.806
           1865	 11.806
           1866	 11.806
           1867	 11.806
           1868	 11.806
           1869	 11.806
           1870	 11.806
           1871	 11.806
           1872	 11.806
